INFO:     | 2023-10-31 13:30:38 | app | cache face to recognize-> app/.data/ps1.jpeg.jpg
INFO:     | 2023-10-31 14:12:32 | mysql_api | Person avatar with person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db.
INFO:     | 2023-10-31 14:12:32 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:12:32 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': [{'avatar_url': '/avatars/Bitmap.png_faa543b8-4ce1-4f66-b192-da14659daf25_final.png', 'pos': [5, 366, 285, 150, 82.61546696022096]}]}
INFO:     | 2023-10-31 14:12:35 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:12:35 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:12:35 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:12:43 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:12:43 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:12:43 | server | retina_res:{'face_1': {'score': 0.9998252987861633, 'facial_area': [37, 282, 367, 439], 'landmarks': {'right_eye': [260.13574, 306.23846], 'left_eye': [243.97003, 453.93695], 'nose': [162.10303, 356.21014], 'mouth_right': [81.4623, 296.28473], 'mouth_left': [66.333435, 411.45386]}}}
INFO:     | 2023-10-31 14:12:43 | server | filtered retina face:[{'score': 0.9998252987861633, 'facial_area': [37, 282, 367, 439], 'landmarks': {'right_eye': [260.13574, 306.23846], 'left_eye': [243.97003, 453.93695], 'nose': [162.10303, 356.21014], 'mouth_right': [81.4623, 296.28473], 'mouth_left': [66.333435, 411.45386]}}]
INFO:     | 2023-10-31 14:12:43 | server | face boxes:[{'x': 37, 'y': 282, 'w': 330, 'h': 157}]
INFO:     | 2023-10-31 14:12:43 | server | cal face angle: -83.75379651740094
INFO:     | 2023-10-31 14:12:43 | service | img distance with person: fed14b78-be67-472e-8903-11e4f72eb5ae is 0.1188662052154541
INFO:     | 2023-10-31 14:12:43 | service | detected face matches id: fed14b78-be67-472e-8903-11e4f72eb5ae
INFO:     | 2023-10-31 14:12:43 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s and is_default = 1
INFO:     | 2023-10-31 14:12:43 | mysql_api | Person avatar with person_id: fed14b78-be67-472e-8903-11e4f72eb5ae retrieved from mysql db.
INFO:     | 2023-10-31 14:12:43 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:12:43 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': [{'avatar_url': '/avatars/img_v2_03eed9a9-3201-4740-8067-cd253c1c6chu.png_fed14b78-be67-472e-8903-11e4f72eb5ae_final.png', 'pos': [37, 282, 330, 157, -83.75379651740094]}]}
INFO:     | 2023-10-31 14:18:30 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:18:30 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:18:31 | server | retina_res:{'face_1': {'score': 0.999599277973175, 'facial_area': [58, 353, 313, 701], 'landmarks': {'right_eye': [122.744835, 492.60483], 'left_eye': [244.0998, 488.82986], 'nose': [184.4982, 574.05145], 'mouth_right': [134.55241, 614.46265], 'mouth_left': [241.01823, 611.16925]}}}
INFO:     | 2023-10-31 14:18:31 | server | filtered retina face:[{'score': 0.999599277973175, 'facial_area': [58, 353, 313, 701], 'landmarks': {'right_eye': [122.744835, 492.60483], 'left_eye': [244.0998, 488.82986], 'nose': [184.4982, 574.05145], 'mouth_right': [134.55241, 614.46265], 'mouth_left': [241.01823, 611.16925]}}]
INFO:     | 2023-10-31 14:18:31 | server | face boxes:[{'x': 58, 'y': 353, 'w': 255, 'h': 348}]
INFO:     | 2023-10-31 14:18:31 | server | cal face angle: -1.7817133850909659
INFO:     | 2023-10-31 14:18:31 | service | img distance with person: 0 is 0.016965217888355255
INFO:     | 2023-10-31 14:18:31 | service | detected face matches id: 0
INFO:     | 2023-10-31 14:18:31 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s and is_default = 1
INFO:     | 2023-10-31 14:18:31 | mysql_api | Person avatar with person_id: 0 retrieved from mysql db.
INFO:     | 2023-10-31 14:18:31 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:18:31 | app | recognize return:{'status': 'success', 'user_id': 'faa543b8-4ce1-4f66-b192-da14659daf25', 'avatar_pairs': [{'avatar_url': '/avatars/avatar.png_0_final.png', 'pos': [58, 353, 255, 348, -1.7817133850909659]}]}
INFO:     | 2023-10-31 14:18:40 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:18:40 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:18:40 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:18:40 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:18:40 | mysql_api | Person avatar with person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db.
INFO:     | 2023-10-31 14:18:40 | app | get avatars of userfaa543b8-4ce1-4f66-b192-da14659daf25 res:{'status': 'success', 'message': 'record matching person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db', 'avatar': [{'avatar_url': 'volumes/avatars/Bitmap.png_faa543b8-4ce1-4f66-b192-da14659daf25.jpg'}]}
INFO:     | 2023-10-31 14:18:44 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:18:44 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:18:44 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:18:49 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:18:49 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:18:50 | server | retina_res:{'face_1': {'score': 0.9995868802070618, 'facial_area': [32, 260, 235, 533], 'landmarks': {'right_eye': [96.43845, 353.32416], 'left_eye': [191.26367, 368.11404], 'nose': [142.85585, 410.75854], 'mouth_right': [93.544044, 457.2089], 'mouth_left': [170.48508, 469.61676]}}}
INFO:     | 2023-10-31 14:18:50 | server | filtered retina face:[{'score': 0.9995868802070618, 'facial_area': [32, 260, 235, 533], 'landmarks': {'right_eye': [96.43845, 353.32416], 'left_eye': [191.26367, 368.11404], 'nose': [142.85585, 410.75854], 'mouth_right': [93.544044, 457.2089], 'mouth_left': [170.48508, 469.61676]}}]
INFO:     | 2023-10-31 14:18:50 | server | face boxes:[{'x': 32, 'y': 260, 'w': 203, 'h': 273}]
INFO:     | 2023-10-31 14:18:50 | server | cal face angle: 8.864996734477627
INFO:     | 2023-10-31 14:18:50 | service | img distance with person: faa543b8-4ce1-4f66-b192-da14659daf25 is 0.060565024614334106
INFO:     | 2023-10-31 14:18:50 | service | detected face matches id: faa543b8-4ce1-4f66-b192-da14659daf25
INFO:     | 2023-10-31 14:18:50 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s and is_default = 1
INFO:     | 2023-10-31 14:18:50 | mysql_api | Person avatar with person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db.
INFO:     | 2023-10-31 14:18:50 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:18:50 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': [{'avatar_url': '/avatars/Bitmap.png_faa543b8-4ce1-4f66-b192-da14659daf25_final.png', 'pos': [32, 260, 203, 273, 8.864996734477627]}]}
INFO:     | 2023-10-31 14:18:53 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:18:53 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:18:53 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:19:00 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:00 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:00 | server | retina_res:{'face_1': {'score': 0.984238862991333, 'facial_area': [115, 275, 322, 568], 'landmarks': {'right_eye': [167.69456, 394.96506], 'left_eye': [264.4174, 402.83206], 'nose': [208.47148, 462.68005], 'mouth_right': [167.78772, 497.15482], 'mouth_left': [246.71414, 503.7687]}}}
INFO:     | 2023-10-31 14:19:00 | server | filtered retina face:[{'score': 0.984238862991333, 'facial_area': [115, 275, 322, 568], 'landmarks': {'right_eye': [167.69456, 394.96506], 'left_eye': [264.4174, 402.83206], 'nose': [208.47148, 462.68005], 'mouth_right': [167.78772, 497.15482], 'mouth_left': [246.71414, 503.7687]}}]
INFO:     | 2023-10-31 14:19:00 | server | face boxes:[{'x': 115, 'y': 275, 'w': 207, 'h': 293}]
INFO:     | 2023-10-31 14:19:00 | server | cal face angle: 4.6499480157641155
INFO:     | 2023-10-31 14:19:01 | service | img distance with person: faa543b8-4ce1-4f66-b192-da14659daf25 is 0.24427157640457153
INFO:     | 2023-10-31 14:19:01 | service | no similar faces were found in the database
INFO:     | 2023-10-31 14:19:01 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:19:01 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': []}
INFO:     | 2023-10-31 14:19:07 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:07 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:07 | server | retina_res:{'face_1': {'score': 0.9986262321472168, 'facial_area': [137, 259, 307, 447], 'landmarks': {'right_eye': [193.35097, 340.3456], 'left_eye': [237.3545, 346.28177], 'nose': [205.53004, 353.3408], 'mouth_right': [194.69962, 387.11636], 'mouth_left': [225.83722, 393.51025]}}}
INFO:     | 2023-10-31 14:19:07 | server | filtered retina face:[{'score': 0.9986262321472168, 'facial_area': [137, 259, 307, 447], 'landmarks': {'right_eye': [193.35097, 340.3456], 'left_eye': [237.3545, 346.28177], 'nose': [205.53004, 353.3408], 'mouth_right': [194.69962, 387.11636], 'mouth_left': [225.83722, 393.51025]}}]
INFO:     | 2023-10-31 14:19:07 | server | face boxes:[{'x': 137, 'y': 259, 'w': 170, 'h': 188}]
INFO:     | 2023-10-31 14:19:07 | server | cal face angle: 7.682922336724054
INFO:     | 2023-10-31 14:19:08 | service | img distance with person: faa543b8-4ce1-4f66-b192-da14659daf25 is 0.2407449185848236
INFO:     | 2023-10-31 14:19:08 | service | no similar faces were found in the database
INFO:     | 2023-10-31 14:19:08 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:19:08 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': []}
INFO:     | 2023-10-31 14:19:14 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:14 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:15 | server | retina_res:{'face_1': {'score': 0.9982728958129883, 'facial_area': [133, 269, 304, 455], 'landmarks': {'right_eye': [188.39023, 329.67075], 'left_eye': [245.74297, 357.788], 'nose': [190.04967, 357.8875], 'mouth_right': [159.63644, 391.02484], 'mouth_left': [199.72011, 413.1655]}}}
INFO:     | 2023-10-31 14:19:15 | server | filtered retina face:[{'score': 0.9982728958129883, 'facial_area': [133, 269, 304, 455], 'landmarks': {'right_eye': [188.39023, 329.67075], 'left_eye': [245.74297, 357.788], 'nose': [190.04967, 357.8875], 'mouth_right': [159.63644, 391.02484], 'mouth_left': [199.72011, 413.1655]}}]
INFO:     | 2023-10-31 14:19:15 | server | face boxes:[{'x': 133, 'y': 269, 'w': 171, 'h': 186}]
INFO:     | 2023-10-31 14:19:15 | server | cal face angle: 26.1164595520136
INFO:     | 2023-10-31 14:19:15 | service | img distance with person: 26f64bbf-2d6f-442d-83af-ae7efaf0fe1a is 0.14856941998004913
INFO:     | 2023-10-31 14:19:15 | service | detected face matches id: 26f64bbf-2d6f-442d-83af-ae7efaf0fe1a
INFO:     | 2023-10-31 14:19:15 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s and is_default = 1
INFO:     | 2023-10-31 14:19:15 | mysql_api | Person avatar with person_id: 26f64bbf-2d6f-442d-83af-ae7efaf0fe1a retrieved from mysql db.
INFO:     | 2023-10-31 14:19:15 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:19:15 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': [{'avatar_url': '/avatars/2de5965a5ece6b3046138915ff1541fc.jpeg_26f64bbf-2d6f-442d-83af-ae7efaf0fe1a_final.png', 'pos': [133, 269, 171, 186, 26.1164595520136]}]}
INFO:     | 2023-10-31 14:19:27 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:19:27 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:19:27 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:19:33 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:33 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:34 | server | retina_res:{'face_1': {'score': 0.9999668598175049, 'facial_area': [5, 271, 375, 438], 'landmarks': {'right_eye': [243.4815, 302.8656], 'left_eye': [243.30348, 473.14713], 'nose': [136.85237, 402.9156], 'mouth_right': [37.289024, 313.82275], 'mouth_left': [29.638618, 447.32333]}}}
INFO:     | 2023-10-31 14:19:34 | server | filtered retina face:[{'score': 0.9999668598175049, 'facial_area': [5, 271, 375, 438], 'landmarks': {'right_eye': [243.4815, 302.8656], 'left_eye': [243.30348, 473.14713], 'nose': [136.85237, 402.9156], 'mouth_right': [37.289024, 313.82275], 'mouth_left': [29.638618, 447.32333]}}]
INFO:     | 2023-10-31 14:19:34 | server | face boxes:[{'x': 5, 'y': 271, 'w': 370, 'h': 167}]
INFO:     | 2023-10-31 14:19:34 | server | cal face angle: -89.94009898215778
INFO:     | 2023-10-31 14:19:34 | service | img distance with person: faa543b8-4ce1-4f66-b192-da14659daf25 is 0.11301127821207047
INFO:     | 2023-10-31 14:19:34 | service | detected face matches id: faa543b8-4ce1-4f66-b192-da14659daf25
INFO:     | 2023-10-31 14:19:34 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s and is_default = 1
INFO:     | 2023-10-31 14:19:34 | mysql_api | Person avatar with person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db.
INFO:     | 2023-10-31 14:19:34 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:19:34 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': [{'avatar_url': '/avatars/Bitmap.png_faa543b8-4ce1-4f66-b192-da14659daf25_final.png', 'pos': [5, 271, 370, 167, -89.94009898215778]}]}
INFO:     | 2023-10-31 14:19:37 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:19:37 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:19:37 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:19:41 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:41 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:42 | server | retina_res:{'face_1': {'score': 0.9995774626731873, 'facial_area': [83, 219, 285, 494], 'landmarks': {'right_eye': [138.8105, 323.88773], 'left_eye': [238.49937, 329.52875], 'nose': [186.63997, 379.4826], 'mouth_right': [141.60593, 426.7899], 'mouth_left': [220.05838, 431.38547]}}}
INFO:     | 2023-10-31 14:19:42 | server | filtered retina face:[{'score': 0.9995774626731873, 'facial_area': [83, 219, 285, 494], 'landmarks': {'right_eye': [138.8105, 323.88773], 'left_eye': [238.49937, 329.52875], 'nose': [186.63997, 379.4826], 'mouth_right': [141.60593, 426.7899], 'mouth_left': [220.05838, 431.38547]}}]
INFO:     | 2023-10-31 14:19:42 | server | face boxes:[{'x': 83, 'y': 219, 'w': 202, 'h': 275}]
INFO:     | 2023-10-31 14:19:42 | server | cal face angle: 3.2387007887003145
INFO:     | 2023-10-31 14:19:42 | service | img distance with person: faa543b8-4ce1-4f66-b192-da14659daf25 is 0.07563120126724243
INFO:     | 2023-10-31 14:19:42 | service | detected face matches id: faa543b8-4ce1-4f66-b192-da14659daf25
INFO:     | 2023-10-31 14:19:42 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s and is_default = 1
INFO:     | 2023-10-31 14:19:42 | mysql_api | Person avatar with person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db.
INFO:     | 2023-10-31 14:19:42 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:19:42 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': [{'avatar_url': '/avatars/Bitmap.png_faa543b8-4ce1-4f66-b192-da14659daf25_final.png', 'pos': [83, 219, 202, 275, 3.2387007887003145]}]}
INFO:     | 2023-10-31 14:19:44 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:19:44 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:19:44 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:19:48 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:48 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:49 | server | retina_res:{'face_1': {'score': 0.9998776912689209, 'facial_area': [44, 254, 287, 505], 'landmarks': {'right_eye': [146.4602, 324.95862], 'left_eye': [234.91785, 396.29453], 'nose': [155.41711, 393.222], 'mouth_right': [80.25928, 415.0733], 'mouth_left': [145.37444, 473.048]}}}
INFO:     | 2023-10-31 14:19:49 | server | filtered retina face:[{'score': 0.9998776912689209, 'facial_area': [44, 254, 287, 505], 'landmarks': {'right_eye': [146.4602, 324.95862], 'left_eye': [234.91785, 396.29453], 'nose': [155.41711, 393.222], 'mouth_right': [80.25928, 415.0733], 'mouth_left': [145.37444, 473.048]}}]
INFO:     | 2023-10-31 14:19:49 | server | face boxes:[{'x': 44, 'y': 254, 'w': 243, 'h': 251}]
INFO:     | 2023-10-31 14:19:49 | server | cal face angle: 38.88414278232973
INFO:     | 2023-10-31 14:19:49 | service | img distance with person: faa543b8-4ce1-4f66-b192-da14659daf25 is 0.07427872717380524
INFO:     | 2023-10-31 14:19:49 | service | detected face matches id: faa543b8-4ce1-4f66-b192-da14659daf25
INFO:     | 2023-10-31 14:19:49 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s and is_default = 1
INFO:     | 2023-10-31 14:19:49 | mysql_api | Person avatar with person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db.
INFO:     | 2023-10-31 14:19:49 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:19:49 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': [{'avatar_url': '/avatars/Bitmap.png_faa543b8-4ce1-4f66-b192-da14659daf25_final.png', 'pos': [44, 254, 243, 251, 38.88414278232973]}]}
INFO:     | 2023-10-31 14:19:52 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:19:52 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:19:52 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:19:57 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:57 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:19:58 | server | retina_res:{'face_1': {'score': 0.9999667406082153, 'facial_area': [19, 293, 385, 461], 'landmarks': {'right_eye': [249.01344, 318.07504], 'left_eye': [261.23828, 491.154], 'nose': [150.51933, 411.96375], 'mouth_right': [49.412273, 333.87573], 'mouth_left': [50.72049, 469.4744]}}}
INFO:     | 2023-10-31 14:19:58 | server | filtered retina face:[{'score': 0.9999667406082153, 'facial_area': [19, 293, 385, 461], 'landmarks': {'right_eye': [249.01344, 318.07504], 'left_eye': [261.23828, 491.154], 'nose': [150.51933, 411.96375], 'mouth_right': [49.412273, 333.87573], 'mouth_left': [50.72049, 469.4744]}}]
INFO:     | 2023-10-31 14:19:58 | server | face boxes:[{'x': 19, 'y': 293, 'w': 366, 'h': 168}]
INFO:     | 2023-10-31 14:19:58 | server | cal face angle: 85.95981859485998
INFO:     | 2023-10-31 14:19:58 | service | img distance with person: faa543b8-4ce1-4f66-b192-da14659daf25 is 0.10343243926763535
INFO:     | 2023-10-31 14:19:58 | service | detected face matches id: faa543b8-4ce1-4f66-b192-da14659daf25
INFO:     | 2023-10-31 14:19:58 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s and is_default = 1
INFO:     | 2023-10-31 14:19:58 | mysql_api | Person avatar with person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db.
INFO:     | 2023-10-31 14:19:58 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:19:58 | app | recognize return:{'status': 'success', 'user_id': '96b18b04-8b82-4ff9-8482-c50b32da788b', 'avatar_pairs': [{'avatar_url': '/avatars/Bitmap.png_faa543b8-4ce1-4f66-b192-da14659daf25_final.png', 'pos': [19, 293, 366, 168, 85.95981859485998]}]}
INFO:     | 2023-10-31 14:20:00 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:20:00 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:20:00 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:20:06 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:20:06 | mysql_api | Person avatar with person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db.
INFO:     | 2023-10-31 14:20:06 | app | get avatars of userfaa543b8-4ce1-4f66-b192-da14659daf25 res:{'status': 'success', 'message': 'record matching person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db', 'avatar': [{'avatar_url': 'volumes/avatars/Bitmap.png_faa543b8-4ce1-4f66-b192-da14659daf25.jpg'}]}
INFO:     | 2023-10-31 14:20:14 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:20:14 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:20:15 | server | retina_res:{'face_1': {'score': 0.9997174143791199, 'facial_area': [25, 261, 389, 462], 'landmarks': {'right_eye': [246.89244, 292.37943], 'left_eye': [262.67883, 432.8943], 'nose': [158.37558, 335.0105], 'mouth_right': [74.94976, 315.20236], 'mouth_left': [80.18452, 423.08224]}}}
INFO:     | 2023-10-31 14:20:15 | server | filtered retina face:[{'score': 0.9997174143791199, 'facial_area': [25, 261, 389, 462], 'landmarks': {'right_eye': [246.89244, 292.37943], 'left_eye': [262.67883, 432.8943], 'nose': [158.37558, 335.0105], 'mouth_right': [74.94976, 315.20236], 'mouth_left': [80.18452, 423.08224]}}]
INFO:     | 2023-10-31 14:20:15 | server | face boxes:[{'x': 25, 'y': 261, 'w': 364, 'h': 201}]
INFO:     | 2023-10-31 14:20:15 | server | cal face angle: 83.5898824119542
INFO:     | 2023-10-31 14:20:15 | service | img distance with person: faa543b8-4ce1-4f66-b192-da14659daf25 is 0.09725785255432129
INFO:     | 2023-10-31 14:20:15 | service | detected face matches id: faa543b8-4ce1-4f66-b192-da14659daf25
INFO:     | 2023-10-31 14:20:15 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s and is_default = 1
INFO:     | 2023-10-31 14:20:15 | mysql_api | Person avatar with person_id: faa543b8-4ce1-4f66-b192-da14659daf25 retrieved from mysql db.
INFO:     | 2023-10-31 14:20:15 | app | recognizing faces fininshed!
INFO:     | 2023-10-31 14:20:15 | app | recognize return:{'status': 'success', 'user_id': 'faa543b8-4ce1-4f66-b192-da14659daf25', 'avatar_pairs': [{'avatar_url': '/avatars/Bitmap.png_faa543b8-4ce1-4f66-b192-da14659daf25_final.png', 'pos': [25, 261, 364, 201, 83.5898824119542]}]}
INFO:     | 2023-10-31 14:20:26 | mysql_api | SELECT avatar_url FROM person WHERE user_id = %s
INFO:     | 2023-10-31 14:20:26 | mysql_api | Person avatar with person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db.
INFO:     | 2023-10-31 14:20:26 | app | get avatars of user96b18b04-8b82-4ff9-8482-c50b32da788b res:{'status': 'success', 'message': 'record matching person_id: 96b18b04-8b82-4ff9-8482-c50b32da788b retrieved from mysql db', 'avatar': ()}
INFO:     | 2023-10-31 14:20:33 | app | cache face to recognize-> app/.data/blob.jpg
INFO:     | 2023-10-31 14:20:33 | app | recognizing img app/.data/blob.jpg
INFO:     | 2023-10-31 14:20:33 | server | retina_res:{'face_1': {'score': 0.9999785423278809, 'facial_area': [22, 301, 355, 442], 'landmarks': {'right_eye': [253.70038, 319.71182], 'left_eye': [226.19843, 482.92972], 'nose': [141.62071, 369.6283], 'mouth_right': [60.911465, 294.86383], 'mouth_left': [34.129547, 422.57974]}}}
